"","PROV","fecha","num_def","num_casos","num_hosp","num_uci"
"38216","48","2022-01-04",8,7225,60,2
"38217","49","2022-01-04",0,568,4,0
"38218","50","2022-01-04",9,6455,65,7
"38219","51","2022-01-04",0,263,3,0
"38220","52","2022-01-04",1,304,3,0
"38221","01","2022-01-05",5,1966,15,2
"38222","02","2022-01-05",2,1419,12,1
"38223","03","2022-01-05",5,7790,57,2
"38224","04","2022-01-05",1,1626,11,1
"38225","05","2022-01-05",0,729,2,0
"38226","06","2022-01-05",3,2007,13,0
"38227","07","2022-01-05",0,4057,26,1
"38228","08","2022-01-05",15,22121,71,7
"38229","09","2022-01-05",2,2355,12,2
"38230","10","2022-01-05",1,1782,14,0
"38231","11","2022-01-05",0,2027,3,0
"38232","12","2022-01-05",3,2932,17,5
"38233","13","2022-01-05",1,1746,21,3
"38234","14","2022-01-05",2,1554,19,2
"38235","15","2022-01-05",2,3192,26,2
"38236","16","2022-01-05",1,850,5,1
"38237","17","2022-01-05",5,2548,0,0
"38238","18","2022-01-05",1,1604,36,4
"38239","19","2022-01-05",0,1268,9,0
"38240","20","2022-01-05",1,3959,3,1
"38241","21","2022-01-05",0,1022,8,2
"38242","22","2022-01-05",2,988,9,2
"38243","23","2022-01-05",3,1253,14,1
"38244","24","2022-01-05",0,1786,15,0
"38245","25","2022-01-05",0,1528,3,0
"38246","26","2022-01-05",1,1216,21,2
"38247","27","2022-01-05",1,859,5,1
"38248","28","2022-01-05",27,19688,373,22
"38249","29","2022-01-05",4,2691,45,3
"38250","30","2022-01-05",5,5957,48,11
"38251","31","2022-01-05",1,3941,28,1
"38252","32","2022-01-05",2,1057,11,0
"38253","33","2022-01-05",3,2743,35,2
"38254","34","2022-01-05",1,811,2,0
"38255","35","2022-01-05",3,2995,27,3
"38256","36","2022-01-05",5,2640,28,5
"38257","37","2022-01-05",0,1450,12,1
"38258","38","2022-01-05",5,2791,37,6
"38259","39","2022-01-05",1,2221,39,2
"38260","40","2022-01-05",0,779,5,0
"38261","41","2022-01-05",5,2382,36,4
"38262","42","2022-01-05",0,454,2,0
"38263","43","2022-01-05",1,2456,4,0
"38264","44","2022-01-05",0,625,3,1
"38265","45","2022-01-05",4,2573,27,2
"38266","46","2022-01-05",4,12635,137,8
"38267","47","2022-01-05",1,2393,24,0
"38268","48","2022-01-05",7,7124,35,5
"38269","49","2022-01-05",2,624,5,0
"38270","50","2022-01-05",4,5662,64,4
"38271","51","2022-01-05",1,255,1,0
"38272","52","2022-01-05",0,319,3,0
"38273","01","2022-01-06",2,929,9,2
"38274","02","2022-01-06",2,751,19,1
"38275","03","2022-01-06",6,2863,53,7
"38276","04","2022-01-06",0,1017,12,1
"38277","05","2022-01-06",0,388,4,0
"38278","06","2022-01-06",0,816,12,0
"38279","07","2022-01-06",6,2292,24,2
"38280","08","2022-01-06",17,10883,56,4
"38281","09","2022-01-06",0,474,8,2
"38282","10","2022-01-06",0,605,7,0
"38283","11","2022-01-06",3,1001,15,1
"38284","12","2022-01-06",0,1029,22,1
"38285","13","2022-01-06",0,842,16,0
"38286","14","2022-01-06",2,720,25,3
"38287","15","2022-01-06",1,2621,21,1
"38288","16","2022-01-06",1,511,3,0
"38289","17","2022-01-06",0,1485,1,0
"38290","18","2022-01-06",2,692,36,1
"38291","19","2022-01-06",0,602,8,0
"38292","20","2022-01-06",7,3595,3,1
"38293","21","2022-01-06",0,287,8,0
"38294","22","2022-01-06",1,502,7,0
"38295","23","2022-01-06",1,718,14,0
"38296","24","2022-01-06",1,582,7,0
"38297","25","2022-01-06",1,866,0,0
"38298","26","2022-01-06",2,803,6,1
"38299","27","2022-01-06",0,615,6,0
"38300","28","2022-01-06",24,5531,290,14
"38301","29","2022-01-06",1,1350,35,3
"38302","30","2022-01-06",2,2400,56,10
"38303","31","2022-01-06",1,2180,19,3
"38304","32","2022-01-06",1,690,12,1
"38305","33","2022-01-06",4,2110,35,3
"38306","34","2022-01-06",2,356,5,0
"38307","35","2022-01-06",1,1702,18,3
"38308","36","2022-01-06",1,2324,20,0
"38309","37","2022-01-06",5,470,5,0
"38310","38","2022-01-06",4,924,26,2
"38311","39","2022-01-06",1,1398,27,5
"38312","40","2022-01-06",1,319,6,0
"38313","41","2022-01-06",2,866,30,0
"38314","42","2022-01-06",0,156,0,0
"38315","43","2022-01-06",1,1464,1,0
"38316","44","2022-01-06",1,364,4,0
"38317","45","2022-01-06",2,1050,19,2
"38318","46","2022-01-06",4,3708,93,3
"38319","47","2022-01-06",2,877,13,0
"38320","48","2022-01-06",5,4682,46,4
"38321","49","2022-01-06",1,214,7,0
"38322","50","2022-01-06",8,2595,61,4
"38323","51","2022-01-06",0,124,2,0
"38324","52","2022-01-06",0,129,4,1
"38325","01","2022-01-07",3,1436,20,1
"38326","02","2022-01-07",0,1520,17,0
"38327","03","2022-01-07",2,7294,73,3
"38328","04","2022-01-07",1,1486,16,1
"38329","05","2022-01-07",0,761,6,0
"38330","06","2022-01-07",0,2125,25,1
"38331","07","2022-01-07",3,3925,33,4
"38332","08","2022-01-07",15,20660,71,8
"38333","09","2022-01-07",0,1780,12,1
"38334","10","2022-01-07",0,1278,15,1
"38335","11","2022-01-07",0,1375,10,1
"38336","12","2022-01-07",0,2667,16,0
"38337","13","2022-01-07",0,1667,15,1
"38338","14","2022-01-07",3,1628,21,0
"38339","15","2022-01-07",1,3191,17,2
"38340","16","2022-01-07",1,814,9,0
"38341","17","2022-01-07",3,2574,3,0
"38342","18","2022-01-07",0,1360,38,1
"38343","19","2022-01-07",0,1098,10,2
"38344","20","2022-01-07",7,3627,3,0
"38345","21","2022-01-07",1,592,13,0
"38346","22","2022-01-07",0,989,13,2
"38347","23","2022-01-07",2,789,15,1
"38348","24","2022-01-07",1,1681,18,0
"38349","25","2022-01-07",1,1387,1,0
"38350","26","2022-01-07",2,1091,16,0
"38351","27","2022-01-07",0,880,10,0
"38352","28","2022-01-07",44,19065,349,21
"38353","29","2022-01-07",5,1980,41,1
"38354","30","2022-01-07",4,6277,46,2
"38355","31","2022-01-07",3,3598,24,2
"38356","32","2022-01-07",1,983,12,0
"38357","33","2022-01-07",4,2765,36,2
"38358","34","2022-01-07",2,708,6,0
"38359","35","2022-01-07",5,3002,7,2
"38360","36","2022-01-07",0,2817,25,5
"38361","37","2022-01-07",1,1407,15,1
"38362","38","2022-01-07",5,2953,31,3
"38363","39","2022-01-07",3,2013,31,2
"38364","40","2022-01-07",0,755,2,0
"38365","41","2022-01-07",4,2061,24,4
"38366","42","2022-01-07",0,372,2,0
"38367","43","2022-01-07",0,2313,3,0
"38368","44","2022-01-07",0,595,8,1
"38369","45","2022-01-07",3,2003,27,0
"38370","46","2022-01-07",4,10280,103,7
"38371","47","2022-01-07",4,2336,16,0
"38372","48","2022-01-07",10,6300,53,3
"38373","49","2022-01-07",2,644,5,1
"38374","50","2022-01-07",5,4808,71,4
"38375","51","2022-01-07",0,279,1,0
"38376","52","2022-01-07",1,302,0,0
"38377","01","2022-01-08",4,835,9,1
"38378","02","2022-01-08",2,758,17,5
"38379","03","2022-01-08",4,4007,54,2
"38380","04","2022-01-08",3,1069,18,1
"38381","05","2022-01-08",1,423,5,0
"38382","06","2022-01-08",2,1128,10,0
"38383","07","2022-01-08",2,3196,27,2
"38384","08","2022-01-08",17,13357,76,3
"38385","09","2022-01-08",1,627,13,0
"38386","10","2022-01-08",2,748,6,0
"38387","11","2022-01-08",3,1071,8,0
"38388","12","2022-01-08",0,1530,20,4
"38389","13","2022-01-08",1,831,23,0
"38390","14","2022-01-08",3,685,19,0
"38391","15","2022-01-08",0,2390,22,0
"38392","16","2022-01-08",1,476,12,0
"38393","17","2022-01-08",4,1885,1,0
"38394","18","2022-01-08",0,760,30,3
"38395","19","2022-01-08",1,653,5,1
"38396","20","2022-01-08",3,3129,2,0
"38397","21","2022-01-08",1,458,7,0
"38398","22","2022-01-08",1,780,10,2
"38399","23","2022-01-08",0,764,13,0
"38400","24","2022-01-08",1,851,13,1
"38401","25","2022-01-08",1,1058,1,0
"38402","26","2022-01-08",0,795,13,0
"38403","27","2022-01-08",2,661,9,0
"38404","28","2022-01-08",22,6161,310,21
"38405","29","2022-01-08",3,1398,38,3
"38406","30","2022-01-08",4,4018,54,5
"38407","31","2022-01-08",3,2457,20,5
"38408","32","2022-01-08",1,879,7,0
"38409","33","2022-01-08",8,2628,43,1
"38410","34","2022-01-08",3,377,5,0
"38411","35","2022-01-08",3,1985,23,4
"38412","36","2022-01-08",3,2628,23,2
"38413","37","2022-01-08",5,498,7,1
"38414","38","2022-01-08",7,1423,31,3
"38415","39","2022-01-08",1,944,24,3
"38416","40","2022-01-08",0,373,6,0
"38417","41","2022-01-08",5,1057,32,2
"38418","42","2022-01-08",0,195,1,0
"38419","43","2022-01-08",3,1760,1,0
"38420","44","2022-01-08",0,490,2,0
"38421","45","2022-01-08",0,1124,30,1
"38422","46","2022-01-08",12,5944,111,8
"38423","47","2022-01-08",1,893,14,0
"38424","48","2022-01-08",7,5218,32,4
"38425","49","2022-01-08",0,271,4,1
"38426","50","2022-01-08",8,3757,62,5
"38427","51","2022-01-08",0,243,2,0
"38428","52","2022-01-08",0,195,6,2
"38429","01","2022-01-09",3,895,9,0
"38430","02","2022-01-09",2,1008,7,0
"38431","03","2022-01-09",1,3619,74,2
"38432","04","2022-01-09",2,1140,14,2
"38433","05","2022-01-09",0,435,5,0
"38434","06","2022-01-09",1,1568,14,2
"38435","07","2022-01-09",3,3443,19,0
"38436","08","2022-01-09",21,16618,72,8
"38437","09","2022-01-09",1,565,12,0
"38438","10","2022-01-09",1,806,10,1
"38439","11","2022-01-09",2,995,7,0
"38440","12","2022-01-09",2,1352,19,3
"38441","13","2022-01-09",0,983,20,2
"38442","14","2022-01-09",1,686,20,0
"38443","15","2022-01-09",2,2621,21,2
"38444","16","2022-01-09",1,610,11,0
"38445","17","2022-01-09",2,2204,1,0
"38446","18","2022-01-09",1,861,32,3
"38447","19","2022-01-09",1,596,10,1
"38448","20","2022-01-09",3,2756,2,0
"38449","21","2022-01-09",0,388,9,0
"38450","22","2022-01-09",2,762,10,0
"38451","23","2022-01-09",2,546,9,1
"38452","24","2022-01-09",1,1038,17,2
"38453","25","2022-01-09",2,1298,1,0
"38454","26","2022-01-09",1,751,14,1
"38455","27","2022-01-09",0,628,10,0
"38456","28","2022-01-09",29,7138,261,18
"38457","29","2022-01-09",4,1110,31,2
"38458","30","2022-01-09",6,2679,45,8
"38459","31","2022-01-09",6,2766,22,2
"38460","32","2022-01-09",0,713,11,2
"38461","33","2022-01-09",3,2257,48,2
"38462","34","2022-01-09",0,332,4,0
"38463","35","2022-01-09",1,2023,17,4
"38464","36","2022-01-09",4,2410,19,2
"38465","37","2022-01-09",2,546,14,0
"38466","38","2022-01-09",6,989,19,2
"38467","39","2022-01-09",4,1575,24,3
"38468","40","2022-01-09",1,407,8,1
"38469","41","2022-01-09",2,1034,25,1
"38470","42","2022-01-09",0,262,2,0
"38471","43","2022-01-09",2,2297,2,0
"38472","44","2022-01-09",1,613,5,2
"38473","45","2022-01-09",3,988,38,0
"38474","46","2022-01-09",2,4100,81,6
"38475","47","2022-01-09",5,1063,15,0
"38476","48","2022-01-09",8,4097,41,4
"38477","49","2022-01-09",0,249,4,1
"38478","50","2022-01-09",5,4034,49,7
"38479","51","2022-01-09",0,320,1,0
"38480","52","2022-01-09",0,140,2,0
"38481","01","2022-01-10",3,1799,20,2
"38482","02","2022-01-10",0,1615,22,6
"38483","03","2022-01-10",6,8595,88,6
"38484","04","2022-01-10",1,1465,20,1
"38485","05","2022-01-10",0,734,4,1
"38486","06","2022-01-10",6,2589,23,2
"38487","07","2022-01-10",3,4345,26,3
"38488","08","2022-01-10",27,29104,74,5
"38489","09","2022-01-10",3,2136,19,0
"38490","10","2022-01-10",0,1324,4,1
"38491","11","2022-01-10",2,1603,15,2
"38492","12","2022-01-10",2,3379,33,2
"38493","13","2022-01-10",2,1648,25,2
"38494","14","2022-01-10",0,1607,20,1
"38495","15","2022-01-10",1,3476,24,2
"38496","16","2022-01-10",1,922,16,0
"38497","17","2022-01-10",2,3527,1,0
"38498","18","2022-01-10",2,1661,33,2
"38499","19","2022-01-10",2,1178,4,0
"38500","20","2022-01-10",7,3966,5,0
"38501","21","2022-01-10",1,649,12,1
"38502","22","2022-01-10",3,1182,13,0
"38503","23","2022-01-10",3,913,9,1
"38504","24","2022-01-10",3,1839,19,0
"38505","25","2022-01-10",0,1818,3,0
"38506","26","2022-01-10",2,1139,11,0
"38507","27","2022-01-10",1,824,6,0
"38508","28","2022-01-10",27,20819,350,27
"38509","29","2022-01-10",3,2359,47,2
"38510","30","2022-01-10",5,7683,67,5
"38511","31","2022-01-10",4,4007,23,5
"38512","32","2022-01-10",1,1017,19,2
"38513","33","2022-01-10",6,2486,46,0
"38514","34","2022-01-10",2,699,4,0
"38515","35","2022-01-10",4,3422,15,4
"38516","36","2022-01-10",0,3341,19,2
"38517","37","2022-01-10",1,1575,9,0
"38518","38","2022-01-10",4,3846,16,4
"38519","39","2022-01-10",3,1766,41,3
"38520","40","2022-01-10",0,735,8,1
"38521","41","2022-01-10",7,2571,40,2
"38522","42","2022-01-10",0,409,4,0
"38523","43","2022-01-10",5,3314,3,0
"38524","44","2022-01-10",0,779,6,0
"38525","45","2022-01-10",1,1912,39,4
"38526","46","2022-01-10",5,12890,134,5
"38527","47","2022-01-10",9,2343,23,2
"38528","48","2022-01-10",19,5985,53,4
"38529","49","2022-01-10",1,686,12,1
"38530","50","2022-01-10",12,5722,59,3
"38531","51","2022-01-10",0,412,1,0
"38532","52","2022-01-10",0,433,5,2
"38533","01","2022-01-11",1,1871,19,1
"38534","02","2022-01-11",1,1512,16,0
"38535","03","2022-01-11",3,8665,78,1
"38536","04","2022-01-11",2,2190,21,1
"38537","05","2022-01-11",0,702,9,0
"38538","06","2022-01-11",5,2336,16,1
"38539","07","2022-01-11",3,3845,30,1
"38540","08","2022-01-11",24,26247,78,7
"38541","09","2022-01-11",2,2141,20,2
"38542","10","2022-01-11",2,1452,6,0
"38543","11","2022-01-11",3,1878,7,0
"38544","12","2022-01-11",3,3350,30,4
"38545","13","2022-01-11",0,1632,19,2
"38546","14","2022-01-11",2,1555,25,1
"38547","15","2022-01-11",1,3327,32,4
"38548","16","2022-01-11",1,905,11,1
"38549","17","2022-01-11",6,3294,1,0
"38550","18","2022-01-11",6,1787,37,0
"38551","19","2022-01-11",1,1079,15,0
"38552","20","2022-01-11",6,3919,6,1
"38553","21","2022-01-11",0,1083,14,1
"38554","22","2022-01-11",4,1061,12,0
"38555","23","2022-01-11",2,1153,13,0
"38556","24","2022-01-11",3,1765,18,0
"38557","25","2022-01-11",1,1825,3,0
"38558","26","2022-01-11",2,972,7,0
"38559","27","2022-01-11",0,925,13,0
"38560","28","2022-01-11",30,18226,413,25
"38561","29","2022-01-11",4,2594,41,1
"38562","30","2022-01-11",3,8615,61,6
"38563","31","2022-01-11",4,3405,28,1
"38564","32","2022-01-11",2,930,11,1
"38565","33","2022-01-11",1,3653,51,4
"38566","34","2022-01-11",1,749,3,0
"38567","35","2022-01-11",3,3424,32,6
"38568","36","2022-01-11",1,3289,35,2
"38569","37","2022-01-11",1,1608,6,0
"38570","38","2022-01-11",4,3554,36,3
"38571","39","2022-01-11",2,2628,41,4
"38572","40","2022-01-11",0,673,3,0
"38573","41","2022-01-11",2,2479,41,0
"38574","42","2022-01-11",0,398,0,0
"38575","43","2022-01-11",2,3202,8,0
"38576","44","2022-01-11",0,698,4,1
"38577","45","2022-01-11",4,1899,31,4
"38578","46","2022-01-11",4,12001,127,5
"38579","47","2022-01-11",3,2329,22,2
"38580","48","2022-01-11",6,5989,45,1
"38581","49","2022-01-11",2,751,6,2
"38582","50","2022-01-11",9,5514,69,7
"38583","51","2022-01-11",0,514,3,0
"38584","52","2022-01-11",0,421,4,0
"38585","01","2022-01-12",1,1536,11,1
"38586","02","2022-01-12",1,1276,14,0
"38587","03","2022-01-12",1,8651,69,2
"38588","04","2022-01-12",2,1790,30,3
"38589","05","2022-01-12",0,713,2,0
"38590","06","2022-01-12",1,2392,19,0
"38591","07","2022-01-12",3,4095,36,5
"38592","08","2022-01-12",26,24429,80,8
"38593","09","2022-01-12",2,1848,14,0
"38594","10","2022-01-12",0,1464,4,0
"38595","11","2022-01-12",2,1717,15,1
"38596","12","2022-01-12",0,3328,32,2
"38597","13","2022-01-12",0,1516,22,1
"38598","14","2022-01-12",3,1668,27,6
"38599","15","2022-01-12",1,3337,34,3
"38600","16","2022-01-12",1,889,9,1
"38601","17","2022-01-12",5,3354,4,1
"38602","18","2022-01-12",3,1641,40,1
"38603","19","2022-01-12",0,989,15,1
"38604","20","2022-01-12",7,3196,3,0
"38605","21","2022-01-12",0,1027,15,0
"38606","22","2022-01-12",0,957,13,0
"38607","23","2022-01-12",2,1158,16,0
"38608","24","2022-01-12",3,1442,15,0
"38609","25","2022-01-12",1,1715,1,0
"38610","26","2022-01-12",1,1025,9,0
"38611","27","2022-01-12",0,865,18,1
"38612","28","2022-01-12",29,16723,379,20
"38613","29","2022-01-12",5,2570,39,2
"38614","30","2022-01-12",5,8296,61,4
"38615","31","2022-01-12",4,3036,25,3
"38616","32","2022-01-12",0,879,18,0
"38617","33","2022-01-12",0,3373,43,3
"38618","34","2022-01-12",0,585,10,0
"38619","35","2022-01-12",3,3397,18,3
"38620","36","2022-01-12",4,3208,28,1
"38621","37","2022-01-12",1,1217,16,0
"38622","38","2022-01-12",11,3532,30,2
"38623","39","2022-01-12",2,2144,41,2
"38624","40","2022-01-12",2,631,3,0
"38625","41","2022-01-12",5,2598,59,3
"38626","42","2022-01-12",0,397,4,2
"38627","43","2022-01-12",4,3063,8,1
"38628","44","2022-01-12",2,663,1,2
"38629","45","2022-01-12",3,1919,42,4
"38630","46","2022-01-12",8,11549,110,4
"38631","47","2022-01-12",2,2125,24,0
"38632","48","2022-01-12",13,4562,32,3
"38633","49","2022-01-12",1,612,6,0
"38634","50","2022-01-12",6,4982,52,9
"38635","51","2022-01-12",0,445,0,0
"38636","52","2022-01-12",0,383,9,1
"38637","01","2022-01-13",4,1730,13,1
"38638","02","2022-01-13",1,1173,20,2
"38639","03","2022-01-13",4,8173,61,1
"38640","04","2022-01-13",2,1921,13,1
"38641","05","2022-01-13",1,608,4,0
"38642","06","2022-01-13",3,1998,13,1
"38643","07","2022-01-13",12,3881,34,4
"38644","08","2022-01-13",23,23557,78,5
"38645","09","2022-01-13",0,2230,17,0
"38646","10","2022-01-13",2,1101,8,1
"38647","11","2022-01-13",3,1903,12,0
"38648","12","2022-01-13",1,3195,35,3
"38649","13","2022-01-13",2,1364,27,4
"38650","14","2022-01-13",0,1418,21,2
"38651","15","2022-01-13",1,2662,28,4
"38652","16","2022-01-13",0,721,13,1
"38653","17","2022-01-13",3,3132,0,0
"38654","18","2022-01-13",2,1544,38,1
"38655","19","2022-01-13",2,812,14,2
"38656","20","2022-01-13",7,2875,1,0
"38657","21","2022-01-13",1,931,15,1
"38658","22","2022-01-13",2,925,11,3
"38659","23","2022-01-13",4,1122,16,1
"38660","24","2022-01-13",1,1864,17,1
"38661","25","2022-01-13",1,1611,2,0
"38662","26","2022-01-13",1,796,4,1
"38663","27","2022-01-13",1,711,10,0
"38664","28","2022-01-13",34,14673,388,33
"38665","29","2022-01-13",4,2562,46,2
"38666","30","2022-01-13",8,7904,62,2
"38667","31","2022-01-13",6,2624,15,2
"38668","32","2022-01-13",0,671,14,1
"38669","33","2022-01-13",6,3834,40,1
"38670","34","2022-01-13",2,736,5,0
"38671","35","2022-01-13",4,2993,27,5
"38672","36","2022-01-13",2,2747,29,4
"38673","37","2022-01-13",3,1279,17,1
"38674","38","2022-01-13",7,2121,27,4
"38675","39","2022-01-13",2,2021,30,0
"38676","40","2022-01-13",0,669,7,0
"38677","41","2022-01-13",5,2439,44,2
"38678","42","2022-01-13",0,369,0,0
"38679","43","2022-01-13",0,2828,3,1
"38680","44","2022-01-13",3,562,10,1
"38681","45","2022-01-13",4,2185,39,6
"38682","46","2022-01-13",5,10894,106,2
"38683","47","2022-01-13",4,2294,18,2
"38684","48","2022-01-13",10,4053,31,2
"38685","49","2022-01-13",1,727,6,0
"38686","50","2022-01-13",9,4126,67,3
"38687","51","2022-01-13",1,410,3,0
"38688","52","2022-01-13",0,258,1,0
"38689","01","2022-01-14",4,1608,5,1
"38690","02","2022-01-14",2,1064,21,1
"38691","03","2022-01-14",10,7630,70,4
"38692","04","2022-01-14",0,874,29,1
"38693","05","2022-01-14",2,539,7,2
"38694","06","2022-01-14",1,2148,17,3
"38695","07","2022-01-14",7,3698,24,6
"38696","08","2022-01-14",23,22330,90,4
"38697","09","2022-01-14",2,1425,14,0
"38698","10","2022-01-14",0,1071,8,1
"38699","11","2022-01-14",2,1077,10,0
"38700","12","2022-01-14",2,2927,39,4
"38701","13","2022-01-14",2,1266,22,3
"38702","14","2022-01-14",4,508,17,2
"38703","15","2022-01-14",0,2301,32,2
"38704","16","2022-01-14",0,587,11,1
"38705","17","2022-01-14",4,3102,1,0
"38706","18","2022-01-14",2,1164,39,1
"38707","19","2022-01-14",1,727,10,2
"38708","20","2022-01-14",9,2608,0,0
"38709","21","2022-01-14",0,615,12,0
"38710","22","2022-01-14",2,757,10,1
"38711","23","2022-01-14",0,416,11,1
"38712","24","2022-01-14",2,1424,17,0
"38713","25","2022-01-14",2,1481,2,0
"38714","26","2022-01-14",1,727,13,0
"38715","27","2022-01-14",0,779,15,2
"38716","28","2022-01-14",34,14026,379,20
"38717","29","2022-01-14",11,1710,34,0
"38718","30","2022-01-14",1,7174,58,0
"38719","31","2022-01-14",3,2309,28,0
"38720","32","2022-01-14",1,691,9,2
"38721","33","2022-01-14",2,3583,33,2
"38722","34","2022-01-14",1,498,7,0
"38723","35","2022-01-14",2,3254,17,4
"38724","36","2022-01-14",5,1977,20,0
"38725","37","2022-01-14",3,1042,12,1
"38726","38","2022-01-14",12,2673,33,4
"38727","39","2022-01-14",1,2280,32,1
"38728","40","2022-01-14",1,461,4,0
"38729","41","2022-01-14",3,1233,46,2
"38730","42","2022-01-14",1,299,1,0
"38731","43","2022-01-14",4,2679,9,1
"38732","44","2022-01-14",3,494,5,0
"38733","45","2022-01-14",6,1663,34,5
"38734","46","2022-01-14",11,10711,118,2
"38735","47","2022-01-14",3,1705,17,0
"38736","48","2022-01-14",7,4127,36,4
"38737","49","2022-01-14",2,668,5,0
"38738","50","2022-01-14",7,3603,66,7
"38739","51","2022-01-14",1,422,5,0
"38740","52","2022-01-14",1,278,4,0
"38741","01","2022-01-15",4,730,9,0
"38742","02","2022-01-15",4,604,17,0
"38743","03","2022-01-15",3,4089,76,2
"38744","04","2022-01-15",1,1078,16,2
"38745","05","2022-01-15",0,304,5,0
"38746","06","2022-01-15",6,1199,8,1
"38747","07","2022-01-15",4,2660,25,3
"38748","08","2022-01-15",31,18411,66,10
"38749","09","2022-01-15",4,722,24,1
"38750","10","2022-01-15",0,510,10,2
"38751","11","2022-01-15",3,1032,14,0
"38752","12","2022-01-15",3,1634,26,0
"38753","13","2022-01-15",3,664,19,1
"38754","14","2022-01-15",7,731,13,1
"38755","15","2022-01-15",1,2009,22,1
"38756","16","2022-01-15",3,358,7,0
"38757","17","2022-01-15",1,2557,0,0
"38758","18","2022-01-15",2,601,35,0
"38759","19","2022-01-15",1,379,7,1
"38760","20","2022-01-15",11,1899,3,1
"38761","21","2022-01-15",0,305,16,0
"38762","22","2022-01-15",3,593,9,0
"38763","23","2022-01-15",1,598,19,0
"38764","24","2022-01-15",3,728,21,0
"38765","25","2022-01-15",4,1338,2,0
"38766","26","2022-01-15",0,484,7,0
"38767","27","2022-01-15",0,488,8,0
"38768","28","2022-01-15",32,3996,305,19
"38769","29","2022-01-15",7,1242,50,2
"38770","30","2022-01-15",3,4392,60,4
"38771","31","2022-01-15",2,1756,21,2
"38772","32","2022-01-15",0,533,15,0
"38773","33","2022-01-15",4,2510,25,0
"38774","34","2022-01-15",1,342,6,0
"38775","35","2022-01-15",3,1918,16,4
"38776","36","2022-01-15",1,2036,23,0
"38777","37","2022-01-15",0,488,10,0
"38778","38","2022-01-15",8,919,21,4
"38779","39","2022-01-15",2,1230,23,4
"38780","40","2022-01-15",1,316,1,0
"38781","41","2022-01-15",2,943,40,3
"38782","42","2022-01-15",0,182,1,0
"38783","43","2022-01-15",0,2379,6,0
"38784","44","2022-01-15",2,378,2,0
"38785","45","2022-01-15",3,1021,28,1
"38786","46","2022-01-15",4,5751,115,2
"38787","47","2022-01-15",3,1023,16,0
"38788","48","2022-01-15",8,2191,25,1
"38789","49","2022-01-15",0,257,6,0
"38790","50","2022-01-15",5,2740,47,6
"38791","51","2022-01-15",0,327,5,0
"38792","52","2022-01-15",0,143,6,1
"38793","01","2022-01-16",1,485,8,0
"38794","02","2022-01-16",6,642,17,1
"38795","03","2022-01-16",10,2957,57,4
"38796","04","2022-01-16",4,720,15,3
"38797","05","2022-01-16",1,212,5,0
"38798","06","2022-01-16",2,1177,18,1
"38799","07","2022-01-16",4,2728,27,2
"38800","08","2022-01-16",19,19297,44,3
"38801","09","2022-01-16",4,744,18,0
"38802","10","2022-01-16",1,470,4,0
"38803","11","2022-01-16",2,559,7,0
"38804","12","2022-01-16",4,1084,22,5
"38805","13","2022-01-16",2,683,18,1
"38806","14","2022-01-16",3,641,27,0
"38807","15","2022-01-16",4,1949,24,1
"38808","16","2022-01-16",1,371,9,0
"38809","17","2022-01-16",4,2682,1,0
"38810","18","2022-01-16",9,446,25,1
"38811","19","2022-01-16",1,333,8,2
"38812","20","2022-01-16",10,1500,4,0
"38813","21","2022-01-16",0,252,7,1
"38814","22","2022-01-16",3,582,8,1
"38815","23","2022-01-16",1,427,18,0
"38816","24","2022-01-16",2,794,13,0
"38817","25","2022-01-16",2,1414,0,0
"38818","26","2022-01-16",3,526,8,0
"38819","27","2022-01-16",0,476,5,0
"38820","28","2022-01-16",31,3980,259,27
"38821","29","2022-01-16",5,719,33,2
"38822","30","2022-01-16",6,2771,33,5
"38823","31","2022-01-16",9,1815,15,1
"38824","32","2022-01-16",0,495,7,0
"38825","33","2022-01-16",3,1987,29,0
"38826","34","2022-01-16",1,292,8,1
"38827","35","2022-01-16",3,1601,23,4
"38828","36","2022-01-16",1,1752,24,1
"38829","37","2022-01-16",4,536,10,1
"38830","38","2022-01-16",6,588,23,4
"38831","39","2022-01-16",1,876,29,2
"38832","40","2022-01-16",1,276,6,0
"38833","41","2022-01-16",6,594,36,3
"38834","42","2022-01-16",0,179,0,0
"38835","43","2022-01-16",2,2523,1,0
"38836","44","2022-01-16",0,456,3,0
"38837","45","2022-01-16",5,621,31,0
"38838","46","2022-01-16",8,3400,127,1
"38839","47","2022-01-16",2,1151,17,0
"38840","48","2022-01-16",8,1764,21,2
"38841","49","2022-01-16",2,298,2,0
"38842","50","2022-01-16",15,2489,33,2
"38843","51","2022-01-16",0,323,2,0
"38844","52","2022-01-16",0,101,6,1
"38845","01","2022-01-17",2,931,6,1
"38846","02","2022-01-17",0,1107,23,2
"38847","03","2022-01-17",5,7899,94,4
"38848","04","2022-01-17",3,1439,26,3
"38849","05","2022-01-17",0,547,6,1
"38850","06","2022-01-17",0,2030,21,3
"38851","07","2022-01-17",5,4122,17,3
"38852","08","2022-01-17",35,34932,111,3
"38853","09","2022-01-17",5,1474,19,1
"38854","10","2022-01-17",3,1090,10,1
"38855","11","2022-01-17",2,1217,22,0
"38856","12","2022-01-17",6,3218,35,4
"38857","13","2022-01-17",3,1262,27,3
"38858","14","2022-01-17",6,1159,28,1
"38859","15","2022-01-17",1,2550,31,3
"38860","16","2022-01-17",0,741,13,2
"38861","17","2022-01-17",3,4831,1,0
