"PROVMUN","whichMax","Max","pcMax"
"37147","PP",62,32.1243523316062
"37148","PP",182,42.6229508196721
"37149","PP",47,69.1176470588235
"37150","PP",33,80.4878048780488
"37151","PP",99,66.8918918918919
"37152","PP",158,37.799043062201
"37154","PP",82,58.5714285714286
"37155","PP",23,35.3846153846154
"37156","PP",1669,38.8863000931966
"37157","PP",28,35.8974358974359
"37158","PP",76,30.8943089430894
"37159","PP",37,41.1111111111111
"37160","PP",206,33.4959349593496
"37161","PP",70,51.4705882352941
"37162","PP",95,46.5686274509804
"37163","PP",18,43.9024390243902
"37164","PP",81,31.640625
"37165","PP",18,54.5454545454545
"37166","PP",93,43.4579439252336
"37167","PSOE",59,34.1040462427746
"37168","PP",171,38.9521640091116
"37169","PP",56,31.8181818181818
"37170","PP",542,37.4051069703244
"37171","PP",194,47.4327628361858
"37172","PP",335,37.7252252252252
"37173","PP",569,37.8324468085106
"37174","PP",412,39.0151515151515
"37175","PP",189,46.8982630272953
"37176","PP",62,46.6165413533835
"37177","PP",124,42.9065743944637
"37178","PP",49,49
"37179","PP",112,53.5885167464115
"37180","PP",35,46.6666666666667
"37181","PP",121,42.3076923076923
"37182","PP",38,50.6666666666667
"37183","PP",146,35.2657004830918
"37184","PP",139,42.5076452599388
"37185","PP",206,34.8561759729272
"37186","PP",53,50.9615384615385
"37187","PP",243,42.4825174825175
"37188","PP",61,33.7016574585635
"37189","PP",45,37.1900826446281
"37190","PP",112,52.093023255814
"37191","PP",50,43.859649122807
"37192","ABS",129,36.2359550561798
"37193","PP",117,30
"37194","PP",92,36.6533864541833
"37195","PSOE",17,36.9565217391304
"37196","PP",31,41.3333333333333
"37197","PP",30,35.7142857142857
"37198","PP",61,29.4685990338164
"37199","PSOE",38,26.7605633802817
"37200","PP",72,38.5026737967914
"37201","PP",86,32.824427480916
"37202","PP",268,27.4028629856851
"37203","PP",55,34.8101265822785
"37204","PP",123,44.5652173913043
"37205","PP",75,32.4675324675325
"37206","PP",34,36.1702127659575
"37207","ABS",94,32.7526132404181
"37208","PP",40,52.6315789473684
"37209","ABS",142,34.4660194174757
"37211","PP",101,45.0892857142857
"37212","PP",30,28.8461538461538
"37213","PP",46,51.685393258427
"37214","PP",39,30.2325581395349
"37215","PP",55,40.4411764705882
"37216","PP",140,46.3576158940397
"37217","PP",20,34.4827586206897
"37218","PP",30,44.7761194029851
"37219","PP",66,38.150289017341
"37221","PP",154,35.8139534883721
"37222","PP",42,45.1612903225806
"37223","PP",49,44.5454545454545
"37224","PP",119,57.7669902912621
"37225","PP",50,48.5436893203884
"37226","PP",95,61.2903225806452
"37228","PP",141,39.1666666666667
"37229","PP",77,57.037037037037
"37230","PP",74,33.4841628959276
"37231","PP",89,35.6
"37232","PP",206,52.8205128205128
"37233","PSOE",19,31.1475409836066
"37234","PP",131,37.9710144927536
"37235","ABS",76,33.9285714285714
"37236","PP",58,42.962962962963
"37237","PSOE",91,28.0864197530864
"37238","PP",35,31.8181818181818
"37239","PP",80,36.8663594470046
"37240","ABS",326,34.4973544973545
"37241","PP",100,59.5238095238095
"37242","PP",37,40.6593406593407
"37243","PP",56,57.1428571428571
"37244","PP",58,44.2748091603053
"37245","PP",130,37.5722543352601
"37246","PP",1802,33.974358974359
"37247","PP",104,53.0612244897959
"37248","PP",84,55.2631578947368
"37249","PP",17,39.5348837209302
"37250","ABS",128,35.9550561797753
"37251","PP",58,46.7741935483871
"37252","PP",58,51.7857142857143
"37253","PP",52,38.5185185185185
"37254","PP",79,43.646408839779
"37255","PP",24,48.9795918367347
"37256","PP",81,37.1559633027523
"37257","PP",30,57.6923076923077
"37258","PP",59,34.3023255813954
"37259","PP",19,43.1818181818182
"37260","PP",44,29.3333333333333
"37261","PP",100,45.2488687782805
"37262","PP",52,66.6666666666667
"37263","PP",115,33.6257309941521
"37264","PP",25,38.4615384615385
"37265","PSOE",82,37.2727272727273
"37266","PP",39,47.5609756097561
"37267","PP",56,28
"37268","PP",54,48.2142857142857
"37269","PP",148,33.1096196868009
"37270","PP",89,47.0899470899471
"37271","PP",159,43.2065217391304
"37272","PP",59,41.8439716312057
"37273","PP",49,45.7943925233645
"37274","PP",39627,33.3243631898951
"37275","ABS",49,41.5254237288136
"37276","PP",66,46.1538461538462
"37277","PP",40,53.3333333333333
"37278","ABS",204,27.8688524590164
"37279","PP",270,36
"37280","PP",42,53.8461538461538
"37281","PP",16,44.4444444444444
"37282","PP",77,37.7450980392157
"37283","PP",47,38.2113821138211
"37284","PP",105,33.2278481012658
"37285","PP",173,42.9280397022332
"37286","ABS",62,29.951690821256
"37287","PP",130,41.9354838709677
"37288","PP",94,35.8778625954198
"37289","PP",98,42.2413793103448
"37290","PP",53,37.5886524822695
"37291","PP",96,35.2941176470588
"37292","PP",52,50
"37293","PP",48,41.7391304347826
"37294","ABS",3471,29.6869654464591
"37296","PP",126,37.5
"37297","PP",179,42.1176470588235
"37298","PP",78,43.5754189944134
"37299","PP",89,40.6392694063927
"37300","ABS",171,30.2120141342756
"37301","PP",39,52.7027027027027
"37302","PP",110,37.9310344827586
"37303","PP",63,33.1578947368421
"37304","PP",87,51.4792899408284
"37305","PP",88,40.7407407407407
"37306","PP",110,42.4710424710425
"37307","PP",72,45.2830188679245
"37309","PP",15,34.0909090909091
"37310","PSOE",56,31.4606741573034
"37311","PP",96,42.2907488986784
"37312","PP",122,47.2868217054264
"37313","PP",217,39.4545454545455
"37314","PP",47,57.3170731707317
"37315","PP",52,54.1666666666667
"37316","PP",364,48.9247311827957
"37317","PP",140,46.0526315789474
"37318","PP",92,44.2307692307692
"37319","ABS",40,35.0877192982456
"37320","PP",49,51.5789473684211
"37321","PP",61,36.3095238095238
"37322","ABS",901,36.551724137931
"37323","PP",218,42.2480620155039
"37324","PP",164,45.5555555555556
"37325","PP",42,47.1910112359551
"37327","PP",61,32.972972972973
"37328","ABS",55,29.5698924731183
"37329","PP",26,61.9047619047619
"37330","PP",135,39.8230088495575
"37331","PP",95,44.811320754717
"37332","PP",35,51.4705882352941
"37333","ABS",82,36.6071428571429
"37334","PP",31,40.7894736842105
"37335","PP",165,40.64039408867
"37336","PP",28,53.8461538461538
"37337","PP",103,74.1007194244604
"37338","PP",41,51.8987341772152
"37339","PP",159,50.4761904761905
"37340","PP",79,52.317880794702
"37341","PP",23,43.3962264150943
"37342","PP",101,38.996138996139
"37343","C.s",17,28.3333333333333
"37344","PP",88,36.5145228215768
"37345","PP",73,44.7852760736196
"37346","PP",144,52.7472527472528
"37347","PP",154,32.9059829059829
"37348","PP",66,57.3913043478261
"37349","PP",61,52.1367521367521
"37350","PP",204,48.5714285714286
"37351","PP",122,43.4163701067616
"37352","PP",70,33.8164251207729
"37353","PP",52,41.2698412698413
"37354","PP",1582,30.1908396946565
"37355","PP",78,43.8202247191011
"37356","PP",36,41.3793103448276
"37357","PP",114,43.5114503816794
"37358","PP",75,47.1698113207547
"37359","PP",92,50
"37360","PP",91,40.4444444444444
"37361","PP",48,55.8139534883721
"37362","PP",1458,31.4766839378238
"37363","PP",36,30.5084745762712
"37364","PP",316,38.5365853658537
"37365","PP",85,49.4186046511628
"37366","PP",21,48.8372093023256
"37367","PP",115,57.2139303482587
"37368","PP",8,47.0588235294118
"37369","PP",53,38.6861313868613
"37370","PP",157,47.8658536585366
"37371","ABS",110,40.4411764705882
"37372","PP",57,39.5833333333333
"37373","ABS",249,33.2887700534759
"37374","PP",474,40.6518010291595
"37375","PSOE",238,34
"37376","PP",878,39.3193013882669
"37377","PP",125,51.8672199170125
"37378","PP",41,36.9369369369369
"37379","PP",62,35.632183908046
"37380","PSOE",14,25
"37381","PP",62,42.1768707482993
"37382","PP",82,47.3988439306358
"40001","PP",289,41.1680911680912
"40002","PP",20,55.5555555555556
"40003","PP",78,56.1151079136691
"40004","PP",178,38.7799564270153
"40005","PP",19,63.3333333333333
"40006","PP",9,40.9090909090909
"40007","PP",43,55.1282051282051
"40008","PP",24,54.5454545454545
"40009","PP",25,51.0204081632653
"40010","PP",76,62.8099173553719
"40012","PP",110,40.8921933085502
"40013","PP",38,61.2903225806452
"40014","PP",20,34.4827586206897
"40015","PP",16,57.1428571428571
"40016","PP",27,46.551724137931
"40017","PP",43,46.7391304347826
"40018","PP",43,47.2527472527472
"40019","PP",15,41.6666666666667
"40020","PP",52,33.1210191082803
"40021","PP",16,59.2592592592593
"40022","PP",64,30.0469483568075
"40024","PP",328,38.3177570093458
"40025","PP",76,55.8823529411765
"40026","PP",41,34.453781512605
"40028","PP",53,50.4761904761905
"40029","PP",16,45.7142857142857
"40030","PP",146,30.8668076109937
"40031","ABS",130,24.7148288973384
"40032","PP",150,38.4615384615385
"40033","PP",19,32.7586206896552
"40034","PP",35,41.6666666666667
"40035","PP",41,29.9270072992701
"40036","PP",264,51.2621359223301
"40037","PP",15,36.5853658536585
"40039","PP",97,46.1904761904762
"40040","PP",1013,38.8569236670502
"40041","PP",345,35.2400408580184
"40043","PP",751,41.6759156492786
"40044","PP",58,40
"40045","PP",41,37.6146788990826
"40046","PP",30,33.7078651685393
"40047","PP",14,46.6666666666667
"40048","PP",16,42.1052631578947
"40049","PP",26,53.0612244897959
"40051","PP",19,50
"40052","PP",24,32.4324324324324
"40053","PP",30,36.144578313253
"40054","PP",46,42.5925925925926
"40055","ABS",11,29.7297297297297
"40056","PP",21,61.7647058823529
"40057","PP",434,29.8076923076923
"40058","PP",195,60
"40059","PP",56,50.9090909090909
"40060","PP",45,54.8780487804878
"40061","PP",33,49.2537313432836
"40062","PP",26,43.3333333333333
"40063","PP",2251,31.7220969560316
"40065","PP",189,38.3367139959432
"40068","PP",17,65.3846153846154
"40069","PP",46,55.421686746988
"40070","PP",54,36.241610738255
"40071","PP",22,51.1627906976744
"40072","ABS",52,24.6445497630332
"40073","PP",192,47.8802992518703
"40074","PP",117,45.8823529411765
"40075","PP",69,43.125
"40076","PP",1958,30.1601971657425
"40077","ABS",223,26.4845605700713
"40078","PP",55,34.1614906832298
"40079","PP",85,36.3247863247863
"40080","PP",30,50.8474576271186
"40081","PP",48,38.7096774193548
"40082","PP",56,49.1228070175439
"40083","PP",45,58.4415584415584
"40084","PP",29,46.7741935483871
"40086","PP",259,37.8102189781022
"40087","PP",52,56.5217391304348
"40088","PP",122,42.9577464788732
"40089","PP",98,44.1441441441441
"40091","PP",55,46.218487394958
"40092","PP",56,47.4576271186441
"40093","PP",34,44.1558441558442
"40094","PP",142,37.9679144385027
"40095","PP",258,54.0880503144654
"40097","ABS",36,28.125
"40099","PP",25,48.0769230769231
"40100","PP",128,47.4074074074074
"40101","ABS",249,28.3922462941847
"40103","PP",52,32.7044025157233
"40104","PP",83,31.3207547169811
"40105","PP",20,42.5531914893617
"40106","PP",80,39.8009950248756
"40107","PP",52,52
"40108","PP",44,39.2857142857143
"40109","PP",39,53.4246575342466
"40110","PP",121,34.6704871060172
"40111","PP",29,50
"40112","PP",803,31.4285714285714
"40113","ABS",109,25.6470588235294
"40115","PP",40,39.6039603960396
"40118","ABS",17,33.3333333333333
"40119","PP",77,45.5621301775148
"40120","PP",71,36.9791666666667
"40121","PP",120,42.8571428571429
"40122","PP",160,31.25
"40123","PP",43,29.2517006802721
"40124","PP",74,31.2236286919831
"40125","PP",29,33.3333333333333
"40126","PP",37,46.8354430379747
"40127","PP",19,59.375
"40128","PP",48,37.2093023255814
"40129","PP",93,52.5423728813559
"40130","PP",61,46.9230769230769
"40131","PP",21,43.75
"40132","PP",26,46.4285714285714
"40134","PP",249,34.06292749658
"40135","PP",120,42.4028268551237
"40136","PP",40,35.7142857142857
"40138","PP",753,34.716459197787
"40139","PP",95,34.0501792114695
"40140","PP",37,40.2173913043478
"40141","PP",302,35.8669833729216
"40142","PP",17,32.0754716981132
"40143","PP",42,48.8372093023256
"40144","PP",9,50
"40145","PP",417,37.8059836808704
"40146","PP",103,40.5511811023622
"40148","PP",98,41.1764705882353
"40149","PP",211,41.0505836575875
"40150","PP",30,43.4782608695652
"40151","PP",22,47.8260869565217
"40152","PP",211,27.7631578947368
"40154","PP",8,40
"40155","ABS",913,25.9522455940875
"40156","PP",129,40.0621118012422
"40157","PP",21,44.6808510638298
"40158","PP",10,58.8235294117647
"40159","PP",61,42.9577464788732
"40160","PP",53,51.9607843137255
"40161","PP",22,61.1111111111111
"40162","PP",193,49.234693877551
"40163","PP",29,54.7169811320755
"40164","PP",100,56.4971751412429
"40165","PP",33,42.8571428571429
"40166","PP",142,56.1264822134387
"40168","PP",14,41.1764705882353
"40170","PP",580,43.9393939393939
"40171","PP",17,53.125
"40172","PP",20,51.2820512820513
"40173","ABS",45,32.6086956521739
"40174","PP",174,49.8567335243553
"40176","PP",122,30.8860759493671
"40177","PP",73,47.7124183006536
"40178","PP",58,59.1836734693878
"40179","PP",243,38.8178913738019
"40180","PP",142,47.4916387959866
"40181","PP",1061,25.0649657453343
"40182","PP",59,33.1460674157303
"40183","PP",103,79.2307692307692
"40184","PP",144,55.8139534883721
"40185","PP",363,42.0625724217845
"40186","PP",17,40.4761904761905
"40188","PP",41,45.5555555555556
"40189","PP",162,31.640625
"40190","PP",20,37.7358490566038
"40191","PP",108,50.2325581395349
"40192","PP",54,33.9622641509434
"40193","PP",75,32.7510917030568
"40194","PP",12149,30.6777435483056
"40195","PP",359,40.5649717514124
"40196","PP",19,63.3333333333333
"40198","PP",15,62.5
"40199","PP",33,31.4285714285714
"40200","PP",13,32.5
"40201","PP",30,61.2244897959184
"40202","PP",29,48.3333333333333
"40203","PP",270,30.0333704115684
"40204","PP",67,40.1197604790419
"40205","PP",108,41.3793103448276
"40206","PP",59,34.1040462427746
"40207","PP",197,25.8191349934469
"40208","PP",327,42.6892950391645
"40210","PP",38,35.8490566037736
"40211","PP",38,51.3513513513513
"40212","PP",9,33.3333333333333
"40213","PP",32,37.2093023255814
"40214","PP",87,41.8269230769231
"40215","PP",42,50
"40216","PP",256,33.7285902503294
"40218","PP",48,52.1739130434783
"40219","PP",314,53.4923339011925
"40220","PP",20,30.3030303030303
"40221","PP",17,34.6938775510204
"40222","PP",64,38.0952380952381
"40223","PP",70,32.4074074074074
"40224","PP",16,72.7272727272727
"40225","PP",470,41.3005272407733
"40228","PP",233,45.6862745098039
"40229","PP",13,36.1111111111111
"40230","ABS",28,29.7872340425532
"40231","PP",47,43.5185185185185
"40233","PP",140,33.5731414868106
"40234","PP",125,31.4861460957179
"40901","PP",122,31.7708333333333
"40902","PP",77,62.6016260162602
"40903","PP",46,53.4883720930233
"40904","PP",157,43.9775910364146
"40905","PP",76,57.1428571428571
"40906","PP",549,27.408886669995
"42001","PP",91,32.7338129496403
"42003","PP",22,32.8358208955224
"42004","PP",945,41.3566739606127
"42006","ABS",56,34.3558282208589
"42007","PP",51,45.1327433628319
"42008","PP",29,50.8771929824561
"42009","PP",42,53.8461538461538
"42010","PP",9,47.3684210526316
"42011","ABS",8,44.4444444444444
"42012","PP",10,28.5714285714286
"42013","PP",13,38.2352941176471
"42014","PP",25,39.0625
"42015","PP",15,50
"42016","PP",8,44.4444444444444
"42017","PP",41,29.2857142857143
"42018","PP",74,48.6842105263158
"42019","PP",162,31.3953488372093
"42020","ABS",1442,33.8259441707718
"42021","PP",40,48.1927710843374
"42022","PP",115,52.0361990950226
"42023","PP",30,47.6190476190476
"42024","PP",37,43.0232558139535
"42025","PP",364,30.6139613120269
"42026","PP",10,41.6666666666667
"42027","PP",31,40.7894736842105
"42028","ABS",24,32
"42029","PP",65,47.4452554744526
"42030","PP",58,61.7021276595745
"42031","PP",17,65.3846153846154
"42032","PP",82,56.1643835616438
"42033","PP",37,77.0833333333333
"42034","PP",13,43.3333333333333
"42035","PP",291,37.8413524057217
"42036","PSOE",17,34
"42037","PP",19,57.5757575757576
"42038","PP",23,63.8888888888889
"42039","ABS",88,38.9380530973451
"42041","PP",14,41.1764705882353
"42042","PP",26,57.7777777777778
"42043","PP",1483,39.118965972039
"42044","PP",30,55.5555555555556
"42045","PP",108,35.8803986710963
"42046","UP",16,32.6530612244898
"42048","PP",36,54.5454545454545
"42049","PP",60,51.7241379310345
"42050","PP",16,51.6129032258064
"42051","PP",12,60
"42052","PP",9,60
"42053","PP",18,69.2307692307692
"42054","PSOE",7,36.8421052631579
"42055","PP",66,40.2439024390244
"42056","PP",14,60.8695652173913
"42057","PP",69,42.0731707317073
"42058","PP",55,48.6725663716814
"42059","ABS",7,33.3333333333333
"42060","ABS",19,50
"42061","PP",93,31.9587628865979
"42062","ABS",10,45.4545454545455
"42063","PP",19,38.7755102040816
"42064","PP",29,33.7209302325581
"42065","PP",8,38.0952380952381
"42068","PP",34,41.4634146341463
"42069","ABS",517,33.6588541666667
"42070","PSOE",11,32.3529411764706
"42071","PP",74,43.2748538011696
"42073","PP",27,36
"42075","PP",35,42.1686746987952
"42076","PP",83,38.4259259259259
"42078","PP",362,35.4901960784314
"42079","PP",16,61.5384615384615
"42080","PP",71,45.2229299363057
"42081","PP",52,35.8620689655172
"42082","PP",4,50
"42083","PP",13,50
"42084","PP",18,72
"42085","PP",91,48.1481481481481
"42086","PP",16,44.4444444444444
"42087","PP",17,34.6938775510204
"42088","PP",33,49.2537313432836
"42089","PP",24,44.4444444444444
"42090","PP",36,39.5604395604396
"42092","PP",25,44.6428571428571
"42093","PP",22,59.4594594594595
"42094","ABS",188,30.2737520128824
"42095","ABS",522,29.4416243654822
"42096","ABS",102,37.5
"42097","ABS",12,52.1739130434783
"42098","ABS",3,30
"42100","PP",17,53.125
"42103","PP",253,43.9236111111111
"42105","PP",40,80
"42106","PP",8,57.1428571428571
"42107","PP",28,37.8378378378378
"42108","PP",6,50
"42110","PP",22,37.2881355932203
"42111","PP",123,40.5940594059406
"42113","PP",235,44.0074906367041
"42115","PP",34,55.7377049180328
"42116","PP",17,37.7777777777778
"42117","PP",50,35.7142857142857
"42118","PP",16,69.5652173913043
"42119","PP",64,40.5063291139241
"42120","ABS",56,38.6206896551724
"42121","PP",19,29.6875
"42123","PP",63,38.4146341463415
"42124","PP",26,40.625
"42125","PP",25,35.7142857142857
"42127","PP",21,55.2631578947368
"42128","PP",21,50
"42129","PP",231,33.920704845815
"42130","PP",36,61.0169491525424
"42131","PP",22,43.1372549019608
"42132","PP",69,48.936170212766
"42134","PP",757,28.8161400837457
"42135","PP",24,33.3333333333333
"42139","PP",10,43.4782608695652
"42140","PP",12,75
"42141","PP",43,38.3928571428571
"42142","PP",22,44
"42144","PP",146,33.4862385321101
"42145","PP",52,37.6811594202899
"42148","PP",8,80
"42149","PP",116,30.4461942257218
"42151","PP",11,32.3529411764706
"42152","PP",40,51.2820512820513
"42153","PP",9,64.2857142857143
"42154","ABS",28,28.8659793814433
"42155","PP",77,46.1077844311377
"42156","ABS",12,42.8571428571429
"42157","PP",9,69.2307692307692
"42158","PP",34,33.0097087378641
"42159","PP",17,45.945945945946
"42160","PP",80,31.496062992126
"42161","PP",68,49.6350364963504
"42162","PP",907,38.562925170068
"42163","UP",17,34
"42164","PP",530,33.125
"42165","ABS",148,36.1858190709046
"42166","PP",30,50.8474576271186
"42167","PP",90,35.8565737051793
"42168","PP",40,37.3831775700935
"42171","PP",57,44.8818897637795
"42172","PP",21,72.4137931034483
"42173","ABS",9247,31.579127108804
"42174","PSOE",42,24.1379310344828
"42175","PP",15,71.4285714285714
"42176","PP",20,68.9655172413793
"42177","PP",29,42.0289855072464
"42178","PP",57,49.5652173913044
"42181","PSOE",134,32.5242718446602
"42182","PP",30,53.5714285714286
"42183","PP",69,62.1621621621622
"42184","PP",22,38.5964912280702
"42185","PP",13,50
"42187","PP",35,56.4516129032258
"42188","PP",17,34
"42189","PP",25,41.6666666666667
"42190","PSOE",26,29.2134831460674
"42191","PP",58,31.3513513513514
"42192","ABS",15,35.7142857142857
"42193","PP",8,57.1428571428571
"42194","PP",65,38.2352941176471
"42195","ABS",39,38.6138613861386
"42196","PP",6,60
"42197","PP",34,45.3333333333333
"42198","PP",8,34.7826086956522
"42200","PP",40,49.3827160493827
"42201","PP",12,54.5454545454545
"42202","PP",11,55
"42204","PP",17,31.4814814814815
"42205","PP",35,39.3258426966292
"42206","PP",4,50
"42207","PP",18,45
"42208","ABS",9,40.9090909090909
"42209","PP",61,43.5714285714286
"42211","PP",35,42.6829268292683
"42212","ABS",26,37.6811594202899
"42213","PP",15,55.5555555555556
"42215","PP",265,34.2820181112548
"42216","PP",13,52
"42217","PSOE",12,38.7096774193548
"42218","PP",31,37.8048780487805
"42219","ABS",13,30.2325581395349
"47001","PP",35,63.6363636363636
"47002","PP",12,52.1739130434783
"47003","PP",115,50.6607929515419
"47004","PP",396,33.5309060118544
"47005","PP",198,36.0655737704918
"47006","ABS",55,28.9473684210526
"47007","ABS",1033,27.4078004775803
"47008","PP",13,54.1666666666667
"47009","PP",39,36.4485981308411
"47010","PP",3920,28.5526986670551
"47011","PP",285,50.4424778761062
"47012","PP",58,51.3274336283186
"47013","PSOE",38,38
"47014","PP",26,50.9803921568627
"47015","PP",89,44.5
"47016","PP",32,46.3768115942029
"47017","PP",117,58.2089552238806
"47018","PP",25,73.5294117647059
"47019","PP",50,58.8235294117647
"47020","PP",145,51.7857142857143
"47021","PP",33,43.421052631579
"47022","PP",38,64.4067796610169
"47023","PP",948,31.652754590985
"47024","PP",98,37.8378378378378
"47025","PP",52,43.3333333333333
"47026","PP",30,65.2173913043478
"47027","ABS",727,26.4845173041894
"47028","PP",15,45.4545454545455
"47029","PP",29,50.8771929824561
"47030","PP",366,36.8580060422961
"47031","PP",91,48.1481481481481
"47032","PP",83,54.6052631578947
"47033","PP",85,43.3673469387755
"47034","PP",38,52.7777777777778
"47035","PP",373,40.499457111835
"47036","PP",94,41.2280701754386
"47037","PP",91,54.1666666666667
"47038","PP",37,35.2380952380952
"47039","PP",65,35.1351351351351
"47040","PP",33,51.5625
"47041","PP",66,44
"47042","PP",18,33.3333333333333
"47043","PP",123,41.4141414141414
"47044","PP",112,33.8368580060423
"47045","PP",198,25.9501965923984
"47046","PP",37,31.3559322033898
"47047","PP",115,57.7889447236181
"47048","PP",85,45.2127659574468
"47049","PP",36,35.6435643564356
"47050","ABS",1121,30.1425114278032
"47051","PP",110,32.8358208955224
"47052","ABS",1632,24.8175182481752
"47053","PP",42,35.2941176470588
"47054","PP",279,43.9370078740157
"47055","PP",71,34.9753694581281
"47056","PP",46,52.8735632183908
"47057","PP",119,44.4029850746269
"47058","PP",68,34
"47059","PP",29,29.8969072164948
"47060","PP",97,37.5968992248062
"47061","PP",94,36.71875
"47062","PP",96,58.8957055214724
"47063","PP",41,39.8058252427184
"47064","PP",13,39.3939393939394
"47065","PP",328,38.2730455075846
"47066","PP",422,33.2807570977918
"47067","PP",91,52.2988505747126
"47068","PP",17,50
"47069","PP",53,42.741935483871
"47070","PP",24,64.8648648648649
"47071","PP",142,34.6341463414634
"47073","PP",69,56.5573770491803
"47074","PSOE",44,29.5302013422819
"47075","PP",1942,39.99176276771
"47076","PP",4590,26.3808264842807
"47077","PP",126,51.219512195122
"47078","PP",79,48.4662576687117
"47079","PP",36,62.0689655172414
"47080","PP",15,50
"47081","PSOE",13,28.8888888888889
"47082","PP",369,45.4433497536946
"47083","PP",27,33.75
"47084","PP",421,36.6086956521739
"47085","ABS",4906,29.532867806405
"47086","PP",1279,32.7444956477215
"47087","PP",125,32.8083989501312
"47088","PP",54,52.4271844660194
"47089","PP",89,60.1351351351351
"47090","PP",790,32.671629445823
"47091","PP",29,34.5238095238095
"47092","PP",48,43.6363636363636
"47093","PP",261,32.1033210332103
"47094","PP",64,48.1203007518797
"47095","PP",22,57.8947368421053
"47096","PP",63,45
"47097","PP",109,33.5384615384615
"47098","PP",227,39.4097222222222
"47099","PP",80,53.3333333333333
"47100","PP",64,46.3768115942029
"47101","PP",561,32.8070175438597
"47102","PP",113,38.8316151202749
"47103","PP",85,31.8352059925094
"47104","PP",1178,41.5373765867419
"47105","PP",68,37.1584699453552
"47106","PP",26,52
"47109","PP",53,29.608938547486
"47110","PP",139,30.8888888888889
"47111","PP",307,30.0980392156863
"47112","PP",1151,44.4916892153073
"47113","PP",63,39.622641509434
"47114","PP",1302,32.1878862793572
"47115","PP",155,55.1601423487544
"47116","PP",185,44.4711538461538
"47117","PP",121,40.1993355481728
"47118","PP",64,38.0952380952381
"47119","PP",44,47.8260869565217
"47121","PP",186,34.1911764705882
"47122","PP",699,34.3996062992126
"47123","PP",170,36.480686695279
"47124","PP",146,37.2448979591837
"47125","PP",32,55.1724137931034
"47126","PP",31,62
"47127","PP",52,37.956204379562
"47128","PP",45,75
"47129","PP",282,32.3765786452354
"47130","PP",35,36.4583333333333
"47131","PP",61,35.8823529411765
"47132","PP",27,60
"47133","PP",697,25.9880686055183
"47134","PP",69,41.8181818181818
"47135","PP",36,43.3734939759036
"47137","PP",17,58.6206896551724
"47138","PP",83,34.4398340248963
"47139","PP",369,35.4807692307692
"47140","PP",70,60.8695652173913
"47141","PP",84,62.6865671641791
"47142","PP",58,41.1347517730496
"47143","PP",65,55.0847457627119
"47144","PP",42,53.8461538461538
"47145","PP",246,40.7960199004975
"47146","PP",65,25.4901960784314
"47147","PP",60,51.7241379310345
"47148","PP",172,38.9140271493213
"47149","PP",14,33.3333333333333
"47150","PP",107,39.051094890511
"47151","PP",18,66.6666666666667
"47152","PSOE",21,26.9230769230769
"47153","PP",49,45.3703703703704
"47154","PP",60,39.4736842105263
"47155","ABS",974,30.1734820322181
"47156","PP",76,46.9135802469136
"47157","PP",184,35.7281553398058
"47158","PSOE",249,28.0089988751406
"47159","PP",275,33.4549878345499
"47160","PP",162,38.1176470588235
"47161","PP",1690,43.1342521694742
"47162","PP",35,47.2972972972973
"47163","PSOE",79,27.2413793103448
"47164","PP",179,47.3544973544974
"47165","ABS",2652,38.1308411214953
"47166","PP",112,43.2432432432432
"47167","PP",103,42.7385892116183
"47168","PP",19,65.5172413793103
"47169","PP",47,69.1176470588235
"47170","PP",12,36.3636363636364
"47171","PP",171,42.014742014742
"47172","PP",54,37.5
"47173","ABS",242,27.5
"47174","PP",89,33.3333333333333
"47175","ABS",1836,27.9707495429616
"47176","PP",82,37.4429223744292
"47177","ABS",32,30.4761904761905
"47178","PP",77,44.7674418604651
"47179","PP",133,33.6708860759494
"47180","PP",29,39.7260273972603
"47181","PP",52,31.5151515151515
"47182","PP",408,30.8390022675737
"47183","PP",58,44.6153846153846
"47184","PP",246,42.9319371727749
"47185","PP",33,33.3333333333333
"47186","PP",75414,30.6399057408686
"47187","PP",43,51.1904761904762
"47188","PP",52,46.8468468468468
"47189","PP",76,50
"47190","PP",53,54.0816326530612
"47191","PP",41,37.962962962963
"47192","PP",42,41.1764705882353
"47193","PP",444,28.1547241597971
"47194","UP",89,29.8657718120805
"47195","PSOE",117,25.4901960784314
"47196","PP",23,67.6470588235294
"47197","PP",354,40.4109589041096
"47198","PP",34,49.2753623188406
"47199","PP",34,42.5
"47200","PP",46,54.1176470588235
"47203","PP",39,62.9032258064516
"47204","PP",105,41.015625
"47205","PP",166,43.2291666666667
"47206","PP",33,35.8695652173913
"47207","PP",132,47.4820143884892
"47208","ABS",22,37.9310344827586
"47209","UP",13,31.7073170731707
"47210","PP",162,42.4083769633508
"47211","PP",27,57.4468085106383
"47212","PP",196,51.5789473684211
"47213","PP",47,43.1192660550459
"47214","PP",551,39.1057487579844
"47215","PP",30,56.6037735849057
"47216","PP",62,53.9130434782609
"47217","ABS",544,28.4816753926702
"47218","ABS",259,26.0825780463243
"47219","PSOE",14,34.1463414634146
"47220","PP",77,46.6666666666667
"47221","PP",61,54.954954954955
"47222","PP",34,40.9638554216867
"47223","PP",51,32.484076433121
"47224","PP",37,42.5287356321839
"47225","PP",38,47.5
"47226","PSOE",52,33.3333333333333
"47227","PP",24,39.344262295082
