"codEst";"codParam";"month";"day";"year";"dat"
"28079055";"08";"03";8;2016;36
"28079055";"08";"03";9;2016;31
"28079055";"08";"03";10;2016;38
"28079055";"08";"03";11;2016;48
"28079055";"08";"03";12;2016;26
"28079055";"08";"03";13;2016;25
"28079055";"08";"03";14;2016;36
"28079055";"08";"03";15;2016;24
"28079055";"08";"03";16;2016;30
"28079055";"08";"03";17;2016;47
"28079055";"08";"03";18;2016;66
"28079055";"08";"03";19;2016;49
"28079055";"08";"03";20;2016;43
"28079055";"08";"03";21;2016;30
"28079055";"08";"03";22;2016;20
"28079055";"08";"03";23;2016;23
"28079055";"08";"03";24;2016;47
"28079055";"08";"03";25;2016;54
"28079055";"08";"03";26;2016;39
"28079055";"08";"03";27;2016;23
"28079055";"08";"03";28;2016;37
"28079055";"08";"03";29;2016;44
"28079055";"08";"03";30;2016;30
"28079055";"08";"03";31;2016;75
"28079055";"08";"04";1;2016;63
"28079055";"08";"04";2;2016;60
"28079055";"08";"04";3;2016;47
"28079055";"08";"04";4;2016;46
"28079055";"08";"04";5;2016;55
"28079055";"08";"04";6;2016;59
"28079055";"08";"04";7;2016;67
"28079055";"08";"04";8;2016;91
"28079055";"08";"04";9;2016;60
"28079055";"08";"04";10;2016;48
"28079055";"08";"04";11;2016;31
"28079055";"08";"04";12;2016;44
"28079055";"08";"04";13;2016;66
"28079055";"08";"04";14;2016;72
"28079055";"08";"04";15;2016;42
"28079055";"08";"04";16;2016;25
"28079055";"08";"04";17;2016;29
"28079055";"08";"04";18;2016;38
"28079055";"08";"04";19;2016;31
"28079055";"08";"04";20;2016;27
"28079055";"08";"04";21;2016;30
"28079055";"08";"04";22;2016;19
"28079055";"08";"04";23;2016;27
"28079055";"08";"04";24;2016;26
"28079055";"08";"04";25;2016;36
"28079055";"08";"04";26;2016;37
"28079055";"08";"04";27;2016;47
"28079055";"08";"04";28;2016;55
"28079055";"08";"04";29;2016;45
"28079055";"08";"04";30;2016;25
"28079055";"08";"05";1;2016;25
"28079055";"08";"05";2;2016;39
"28079055";"08";"05";3;2016;53
"28079055";"08";"05";4;2016;54
"28079055";"08";"05";5;2016;63
"28079055";"08";"05";6;2016;27
"28079055";"08";"05";7;2016;24
"28079055";"08";"05";8;2016;35
"28079055";"08";"05";9;2016;53
"28079055";"08";"05";10;2016;45
"28079055";"08";"05";11;2016;49
"28079055";"08";"05";12;2016;55
"28079055";"08";"05";13;2016;43
"28079055";"08";"05";14;2016;41
"28079055";"08";"05";15;2016;18
"28079055";"08";"05";16;2016;31
"28079055";"08";"05";17;2016;52
"28079055";"08";"05";18;2016;35
"28079055";"08";"05";19;2016;33
"28079055";"08";"05";20;2016;41
"28079055";"08";"05";21;2016;36
"28079055";"08";"05";22;2016;36
"28079055";"08";"05";23;2016;52
"28079055";"08";"05";24;2016;55
"28079055";"08";"05";25;2016;63
"28079055";"08";"05";26;2016;46
"28079055";"08";"05";27;2016;49
"28079055";"08";"05";28;2016;39
"28079055";"08";"05";29;2016;22
"28079055";"08";"05";30;2016;34
"28079055";"08";"05";31;2016;31
"28079055";"08";"06";1;2016;21
"28079055";"08";"06";2;2016;25
"28079055";"08";"06";3;2016;33
"28079055";"08";"06";4;2016;32
"28079055";"08";"06";5;2016;31
"28079055";"08";"06";6;2016;55
"28079055";"08";"06";7;2016;54
"28079055";"08";"06";8;2016;32
"28079055";"08";"06";9;2016;42
"28079055";"08";"06";10;2016;45
"28079055";"08";"06";11;2016;32
"28079055";"08";"06";12;2016;35
"28079055";"08";"06";13;2016;37
"28079055";"08";"06";14;2016;47
"28079055";"08";"06";15;2016;50
"28079055";"08";"06";16;2016;55
"28079055";"08";"06";17;2016;48
"28079055";"08";"06";18;2016;28
"28079055";"08";"06";19;2016;44
"28079055";"08";"06";20;2016;55
"28079055";"08";"06";21;2016;50
"28079055";"08";"06";22;2016;51
"28079055";"08";"06";23;2016;43
"28079055";"08";"06";24;2016;34
"28079055";"08";"06";25;2016;48
"28079055";"08";"06";26;2016;35
"28079055";"08";"06";27;2016;42
"28079055";"08";"06";28;2016;51
"28079055";"08";"06";29;2016;29
"28079055";"08";"06";30;2016;30
"28079055";"08";"07";1;2016;35
"28079055";"08";"07";2;2016;43
"28079055";"08";"07";3;2016;30
"28079055";"08";"07";4;2016;43
"28079055";"08";"07";5;2016;45
"28079055";"08";"07";6;2016;41
"28079055";"08";"07";7;2016;37
"28079055";"08";"07";8;2016;43
"28079055";"08";"07";9;2016;31
"28079055";"08";"07";10;2016;32
"28079055";"08";"07";11;2016;62
"28079055";"08";"07";12;2016;51
"28079055";"08";"07";13;2016;22
"28079055";"08";"07";14;2016;27
"28079055";"08";"07";15;2016;45
"28079055";"08";"07";16;2016;47
"28079055";"08";"07";17;2016;15
"28079055";"08";"07";18;2016;27
"28079055";"08";"07";19;2016;21
"28079055";"08";"07";20;2016;34
"28079055";"08";"07";21;2016;49
"28079055";"08";"07";22;2016;22
"28079055";"08";"07";23;2016;15
"28079055";"08";"07";24;2016;18
"28079055";"08";"07";25;2016;27
"28079055";"08";"07";26;2016;48
"28079055";"08";"07";27;2016;27
"28079055";"08";"07";28;2016;33
"28079055";"08";"07";29;2016;45
"28079055";"08";"07";30;2016;31
"28079055";"08";"07";31;2016;23
"28079055";"08";"08";1;2016;48
"28079055";"08";"08";2;2016;29
"28079055";"08";"08";3;2016;52
"28079055";"08";"08";4;2016;54
"28079055";"08";"08";5;2016;49
"28079055";"08";"08";6;2016;35
"28079055";"08";"08";7;2016;14
"28079055";"08";"08";8;2016;32
"28079055";"08";"08";9;2016;28
"28079055";"08";"08";10;2016;35
"28079055";"08";"08";11;2016;36
"28079055";"08";"08";12;2016;52
"28079055";"08";"08";13;2016;28
"28079055";"08";"08";14;2016;41
"28079055";"08";"08";15;2016;51
"28079055";"08";"08";16;2016;60
"28079055";"08";"08";17;2016;58
"28079055";"08";"08";18;2016;53
"28079055";"08";"08";19;2016;45
"28079055";"08";"08";20;2016;43
"28079055";"08";"08";21;2016;34
"28079055";"08";"08";22;2016;22
"28079055";"08";"08";23;2016;47
"28079055";"08";"08";24;2016;44
"28079055";"08";"08";25;2016;50
"28079055";"08";"08";26;2016;20
"28079055";"08";"08";27;2016;46
"28079055";"08";"08";28;2016;37
"28079055";"08";"08";29;2016;63
"28079055";"08";"08";30;2016;66
"28079055";"08";"08";31;2016;33
"28079055";"08";"09";1;2016;38
"28079055";"08";"09";2;2016;32
"28079055";"08";"09";3;2016;52
"28079055";"08";"09";4;2016;36
"28079055";"08";"09";5;2016;57
"28079055";"08";"09";6;2016;54
"28079055";"08";"09";7;2016;80
"28079055";"08";"09";8;2016;81
"28079055";"08";"09";9;2016;75
"28079055";"08";"09";10;2016;61
"28079055";"08";"09";11;2016;48
"28079055";"08";"09";12;2016;70
"28079055";"08";"09";13;2016;73
"28079055";"08";"09";14;2016;56
"28079055";"08";"09";15;2016;55
"28079055";"08";"09";16;2016;68
"28079055";"08";"09";17;2016;61
"28079055";"08";"09";18;2016;34
"28079055";"08";"09";19;2016;41
"28079055";"08";"09";20;2016;60
"28079055";"08";"09";21;2016;76
"28079055";"08";"09";22;2016;91
"28079055";"08";"09";23;2016;64
"28079055";"08";"09";24;2016;39
"28079055";"08";"09";25;2016;55
"28079055";"08";"09";26;2016;63
"28079055";"08";"09";27;2016;68
"28079055";"08";"09";28;2016;73
"28079055";"08";"09";29;2016;62
"28079055";"08";"09";30;2016;53
"28079055";"08";"10";1;2016;35
"28079055";"08";"10";2;2016;40
"28079055";"08";"10";3;2016;73
"28079055";"08";"10";4;2016;68
"28079055";"08";"10";5;2016;81
"28079055";"08";"10";6;2016;80
"28079055";"08";"10";7;2016;31
"28079055";"08";"10";8;2016;14
"28079055";"08";"10";9;2016;26
"28079055";"08";"10";10;2016;58
"28079055";"08";"10";11;2016;77
"28079055";"08";"10";12;2016;65
"28079055";"08";"10";13;2016;81
"28079055";"08";"10";14;2016;78
"28079055";"08";"10";15;2016;53
"28079055";"08";"10";16;2016;60
"28079055";"08";"10";17;2016;64
"28079055";"08";"10";18;2016;77
"28079055";"08";"10";19;2016;67
"28079055";"08";"10";20;2016;27
"28079055";"08";"10";21;2016;57
"28079055";"08";"10";22;2016;54
"28079055";"08";"10";23;2016;37
"28079055";"08";"10";24;2016;30
"28079055";"08";"10";25;2016;29
"28079055";"08";"10";26;2016;45
"28079055";"08";"10";27;2016;36
"28079055";"08";"10";28;2016;38
"28079055";"08";"10";29;2016;36
"28079055";"08";"10";30;2016;44
"28079055";"08";"10";31;2016;52
"28079055";"08";"11";1;2016;50
"28079055";"08";"11";2;2016;40
"28079055";"08";"11";3;2016;39
"28079055";"08";"11";4;2016;49
"28079055";"08";"11";5;2016;29
"28079055";"08";"11";6;2016;26
"28079055";"08";"11";7;2016;71
"28079055";"08";"11";8;2016;61
"28079055";"08";"11";9;2016;57
"28079055";"08";"11";10;2016;54
"28079055";"08";"11";11;2016;62
"28079055";"08";"11";12;2016;28
"28079055";"08";"11";13;2016;31
"28079055";"08";"11";14;2016;45
"28079055";"08";"11";15;2016;56
"28079055";"08";"11";16;2016;62
"28079055";"08";"11";17;2016;49
"28079055";"08";"11";18;2016;50
"28079055";"08";"11";19;2016;26
"28079055";"08";"11";20;2016;40
"28079055";"08";"11";21;2016;52
"28079055";"08";"11";22;2016;52
"28079055";"08";"11";23;2016;37
"28079055";"08";"11";24;2016;61
"28079055";"08";"11";25;2016;61
"28079055";"08";"11";26;2016;55
"28079055";"08";"11";27;2016;55
"28079055";"08";"11";28;2016;80
"28079055";"08";"11";29;2016;71
"28079055";"08";"11";30;2016;74
"28079055";"08";"12";1;2016;66
"28079055";"08";"12";2;2016;45
"28079055";"08";"12";3;2016;59
"28079055";"08";"12";4;2016;58
"28079055";"08";"12";5;2016;71
"28079055";"08";"12";6;2016;46
"28079055";"08";"12";7;2016;63
"28079055";"08";"12";8;2016;70
"28079055";"08";"12";9;2016;63
"28079055";"08";"12";10;2016;50
"28079055";"08";"12";11;2016;41
"28079055";"08";"12";12;2016;54
"28079055";"08";"12";13;2016;37
"28079055";"08";"12";14;2016;36
"28079055";"08";"12";15;2016;43
"28079055";"08";"12";16;2016;26
"28079055";"08";"12";17;2016;39
"28079055";"08";"12";18;2016;40
"28079055";"08";"12";19;2016;89
"28079055";"08";"12";20;2016;89
"28079055";"08";"12";21;2016;99
"28079055";"08";"12";22;2016;96
"28079055";"08";"12";23;2016;88
"28079055";"08";"12";24;2016;28
"28079055";"08";"12";25;2016;65
"28079055";"08";"12";26;2016;67
"28079055";"08";"12";27;2016;72
"28079055";"08";"12";28;2016;83
"28079055";"08";"12";29;2016;45
"28079055";"08";"12";30;2016;92
"28079055";"08";"12";31;2016;89
"28079055";"10";"01";1;2016;13
"28079055";"10";"01";2;2016;14
"28079055";"10";"01";3;2016;23
"28079055";"10";"01";4;2016;16
"28079055";"10";"01";5;2016;14
"28079055";"10";"01";6;2016;9
"28079055";"10";"01";7;2016;28
"28079055";"10";"01";8;2016;10
"28079055";"10";"01";9;2016;9
"28079055";"10";"01";10;2016;15
"28079055";"10";"01";11;2016;10
"28079055";"10";"01";12;2016;33
"28079055";"10";"01";13;2016;28
"28079055";"10";"01";14;2016;29
"28079055";"10";"01";15;2016;17
"28079055";"10";"01";16;2016;19
"28079055";"10";"01";17;2016;32
"28079055";"10";"01";18;2016;20
"28079055";"10";"01";19;2016;37
"28079055";"10";"01";20;2016;16
"28079055";"10";"01";21;2016;7
"28079055";"10";"01";22;2016;9
"28079055";"10";"01";23;2016;10
"28079055";"10";"01";24;2016;20
"28079055";"10";"01";25;2016;31
"28079055";"10";"01";26;2016;21
"28079055";"10";"01";27;2016;15
"28079055";"10";"01";28;2016;9
"28079055";"10";"01";29;2016;11
"28079055";"10";"01";30;2016;15
"28079055";"10";"01";31;2016;10
"28079055";"10";"02";1;2016;15
"28079055";"10";"02";2;2016;18
"28079055";"10";"02";3;2016;25
"28079055";"10";"02";4;2016;39
"28079055";"10";"02";5;2016;26
"28079055";"10";"02";6;2016;22
"28079055";"10";"02";7;2016;26
"28079055";"10";"02";8;2016;39
"28079055";"10";"02";9;2016;53
"28079055";"10";"02";10;2016;37
"28079055";"10";"02";11;2016;34
"28079055";"10";"02";12;2016;26
"28079055";"10";"02";13;2016;17
"28079055";"10";"02";14;2016;9
"28079055";"10";"02";15;2016;8
"28079055";"10";"02";16;2016;7
"28079055";"10";"02";17;2016;11
"28079055";"10";"02";18;2016;23
"28079055";"10";"02";19;2016;13
"28079055";"10";"02";20;2016;9
"28079055";"10";"02";21;2016;12
"28079055";"10";"02";22;2016;10
"28079055";"10";"02";23;2016;16
"28079055";"10";"02";24;2016;18
"28079055";"10";"02";25;2016;25
"28079055";"10";"02";26;2016;25
"28079055";"10";"02";27;2016;6
"28079055";"10";"02";28;2016;10
"28079055";"10";"03";1;2016;8
"28079055";"10";"03";2;2016;12
"28079055";"10";"03";3;2016;18
"28079055";"10";"03";4;2016;12
"28079055";"10";"03";5;2016;11
"28079055";"10";"03";6;2016;12
"28079055";"10";"03";7;2016;28
"28079055";"10";"03";8;2016;33
"28079055";"10";"03";9;2016;27
"28079055";"10";"03";10;2016;41
"28079055";"10";"03";11;2016;31
"28079055";"10";"03";12;2016;9
"28079055";"10";"03";13;2016;12
"28079055";"10";"03";14;2016;15
"28079055";"10";"03";15;2016;7
"28079055";"10";"03";16;2016;12
"28079055";"10";"03";17;2016;11
"28079055";"10";"03";18;2016;17
"28079055";"10";"03";19;2016;10
"28079055";"10";"03";20;2016;10
"28079055";"10";"03";21;2016;15
"28079055";"10";"03";22;2016;12
"28079055";"10";"03";23;2016;9
"28079055";"10";"03";24;2016;11
"28079055";"10";"03";25;2016;24
"28079055";"10";"03";26;2016;32
"28079055";"10";"03";27;2016;7
"28079055";"10";"03";28;2016;12
"28079055";"10";"03";29;2016;14
"28079055";"10";"03";30;2016;10
"28079055";"10";"03";31;2016;22
"28079055";"10";"04";1;2016;19
"28079055";"10";"04";2;2016;31
"28079055";"10";"04";3;2016;57
"28079055";"10";"04";4;2016;19
"28079055";"10";"04";5;2016;28
"28079055";"10";"04";6;2016;36
"28079055";"10";"04";7;2016;38
"28079055";"10";"04";8;2016;44
"28079055";"10";"04";9;2016;57
"28079055";"10";"04";10;2016;36
"28079055";"10";"04";11;2016;12
"28079055";"10";"04";12;2016;28
"28079055";"10";"04";13;2016;21
"28079055";"10";"04";14;2016;24
"28079055";"10";"04";15;2016;14
"28079055";"10";"04";16;2016;21
"28079055";"10";"04";17;2016;14
"28079055";"10";"04";18;2016;21
"28079055";"10";"04";19;2016;23
"28079055";"10";"04";20;2016;13
"28079055";"10";"04";21;2016;12
"28079055";"10";"04";22;2016;7
"28079055";"10";"04";23;2016;7
"28079055";"10";"04";24;2016;8
"28079055";"10";"04";25;2016;11
"28079055";"10";"04";26;2016;8
"28079055";"10";"04";27;2016;17
"28079055";"10";"04";28;2016;16
"28079055";"10";"04";29;2016;16
"28079055";"10";"04";30;2016;8
"28079055";"10";"05";1;2016;8
"28079055";"10";"05";2;2016;13
"28079055";"10";"05";3;2016;14
"28079055";"10";"05";4;2016;12
"28079055";"10";"05";5;2016;15
"28079055";"10";"05";6;2016;20
"28079055";"10";"05";7;2016;11
"28079055";"10";"05";8;2016;13
"28079055";"10";"05";9;2016;17
"28079055";"10";"05";10;2016;20
"28079055";"10";"05";11;2016;16
"28079055";"10";"05";12;2016;20
"28079055";"10";"05";13;2016;17
"28079055";"10";"05";14;2016;18
"28079055";"10";"05";15;2016;10
"28079055";"10";"05";16;2016;10
"28079055";"10";"05";17;2016;18
"28079055";"10";"05";18;2016;19
"28079055";"10";"05";19;2016;9
"28079055";"10";"05";20;2016;16
"28079055";"10";"05";21;2016;18
"28079055";"10";"05";22;2016;19
"28079055";"10";"05";23;2016;21
"28079055";"10";"05";24;2016;19
"28079055";"10";"05";25;2016;22
"28079055";"10";"05";26;2016;30
"28079055";"10";"05";27;2016;22
"28079055";"10";"05";28;2016;15
"28079055";"10";"05";29;2016;21
"28079055";"10";"05";30;2016;23
"28079055";"10";"05";31;2016;15
"28079055";"10";"06";1;2016;10
"28079055";"10";"06";2;2016;17
"28079055";"10";"06";3;2016;14
"28079055";"10";"06";4;2016;13
"28079055";"10";"06";5;2016;13
"28079055";"10";"06";6;2016;16
"28079055";"10";"06";7;2016;14
"28079055";"10";"06";8;2016;11
"28079055";"10";"06";9;2016;22
"28079055";"10";"06";10;2016;19
"28079055";"10";"06";11;2016;14
"28079055";"10";"06";12;2016;15
"28079055";"10";"06";13;2016;18
"28079055";"10";"06";14;2016;23
"28079055";"10";"06";15;2016;26
"28079055";"10";"06";16;2016;27
"28079055";"10";"06";17;2016;22
"28079055";"10";"06";18;2016;18
"28079055";"10";"06";19;2016;23
"28079055";"10";"06";20;2016;27
"28079055";"10";"06";21;2016;27
"28079055";"10";"06";22;2016;27
"28079055";"10";"06";23;2016;22
"28079055";"10";"06";24;2016;29
"28079055";"10";"06";25;2016;30
"28079055";"10";"06";26;2016;38
"28079055";"10";"06";27;2016;38
"28079055";"10";"06";28;2016;44
"28079055";"10";"06";29;2016;32
"28079055";"10";"06";30;2016;20
"28079055";"10";"07";1;2016;33
"28079055";"10";"07";2;2016;27
"28079055";"10";"07";3;2016;24
"28079055";"10";"07";4;2016;24
"28079055";"10";"07";5;2016;21
"28079055";"10";"07";6;2016;26
"28079055";"10";"07";7;2016;21
"28079055";"10";"07";8;2016;20
"28079055";"10";"07";9;2016;16
"28079055";"10";"07";10;2016;15
"28079055";"10";"07";11;2016;28
"28079055";"10";"07";12;2016;27
"28079055";"10";"07";13;2016;11
"28079055";"10";"07";14;2016;9
"28079055";"10";"07";15;2016;20
"28079055";"10";"07";16;2016;21
"28079055";"10";"07";17;2016;12
"28079055";"10";"07";18;2016;18
"28079055";"10";"07";19;2016;11
"28079055";"10";"07";20;2016;13
"28079055";"10";"07";21;2016;22
"28079055";"10";"07";22;2016;17
"28079055";"10";"07";23;2016;14
"28079055";"10";"07";24;2016;13
"28079055";"10";"07";25;2016;12
"28079055";"10";"07";26;2016;21
"28079055";"10";"07";27;2016;12
"28079055";"10";"07";28;2016;26
"28079055";"10";"07";29;2016;29
"28079055";"10";"07";30;2016;23
"28079055";"10";"07";31;2016;18
"28079055";"10";"08";1;2016;36
"28079055";"10";"08";2;2016;27
"28079055";"10";"08";3;2016;13
"28079055";"10";"08";4;2016;18
"28079055";"10";"08";5;2016;20
"28079055";"10";"08";6;2016;20
"28079055";"10";"08";7;2016;8
"28079055";"10";"08";8;2016;16
"28079055";"10";"08";9;2016;15
"28079055";"10";"08";10;2016;35
"28079055";"10";"08";11;2016;38
"28079055";"10";"08";12;2016;43
"28079055";"10";"08";13;2016;19
"28079055";"10";"08";14;2016;25
"28079055";"10";"08";15;2016;26
"28079055";"10";"08";16;2016;30
"28079055";"10";"08";17;2016;20
"28079055";"10";"08";18;2016;38
"28079055";"10";"08";19;2016;28
"28079055";"10";"08";20;2016;35
"28079055";"10";"08";21;2016;23
"28079055";"10";"08";22;2016;18
"28079055";"10";"08";23;2016;22
"28079055";"10";"08";24;2016;19
"28079055";"10";"08";25;2016;17
"28079055";"10";"08";26;2016;12
"28079055";"10";"08";27;2016;11
"28079055";"10";"08";28;2016;23
"28079055";"10";"08";29;2016;22
"28079055";"10";"08";30;2016;20
"28079055";"10";"08";31;2016;23
"28079055";"10";"09";1;2016;16
"28079055";"10";"09";2;2016;10
"28079055";"10";"09";3;2016;17
"28079055";"10";"09";4;2016;12
"28079055";"10";"09";5;2016;12
"28079055";"10";"09";6;2016;22
"28079055";"10";"09";7;2016;19
"28079055";"10";"09";8;2016;24
"28079055";"10";"09";9;2016;25
"28079055";"10";"09";10;2016;21
"28079055";"10";"09";11;2016;24
"28079055";"10";"09";12;2016;20
"28079055";"10";"09";13;2016;28
"28079055";"10";"09";14;2016;28
"28079055";"10";"09";15;2016;27
"28079055";"10";"09";16;2016;30
"28079055";"10";"09";17;2016;27
"28079055";"10";"09";18;2016;15
"28079055";"10";"09";19;2016;10
"28079055";"10";"09";20;2016;22
"28079055";"10";"09";21;2016;31
"28079055";"10";"09";22;2016;33
"28079055";"10";"09";23;2016;33
"28079055";"10";"09";24;2016;19
"28079055";"10";"09";25;2016;20
"28079055";"10";"09";26;2016;30
"28079055";"10";"09";27;2016;27
"28079055";"10";"09";28;2016;26
"28079055";"10";"09";29;2016;27
"28079055";"10";"09";30;2016;18
"28079055";"10";"10";1;2016;29
"28079055";"10";"10";2;2016;20
"28079055";"10";"10";3;2016;31
"28079055";"10";"10";4;2016;27
"28079055";"10";"10";5;2016;36
"28079055";"10";"10";6;2016;41
"28079055";"10";"10";7;2016;27
"28079055";"10";"10";8;2016;10
"28079055";"10";"10";9;2016;10
"28079055";"10";"10";10;2016;22
"28079055";"10";"10";11;2016;30
"28079055";"10";"10";12;2016;26
"28079055";"10";"10";13;2016;26
"28079055";"10";"10";14;2016;27
"28079055";"10";"10";15;2016;40
"28079055";"10";"10";16;2016;28
"28079055";"10";"10";17;2016;35
"28079055";"10";"10";18;2016;35
"28079055";"10";"10";19;2016;43
"28079055";"10";"10";20;2016;9
"28079055";"10";"10";21;2016;28
"28079055";"10";"10";22;2016;31
"28079055";"10";"10";23;2016;28
"28079055";"10";"10";24;2016;13
"28079055";"10";"10";25;2016;14
"28079055";"10";"10";26;2016;18
"28079055";"10";"10";27;2016;17
"28079055";"10";"10";28;2016;12
"28079055";"10";"10";29;2016;12
"28079055";"10";"10";30;2016;18
"28079055";"10";"10";31;2016;22
"28079055";"10";"11";1;2016;24
"28079055";"10";"11";2;2016;25
"28079055";"10";"11";3;2016;12
"28079055";"10";"11";4;2016;11
"28079055";"10";"11";5;2016;10
"28079055";"10";"11";6;2016;13
"28079055";"10";"11";7;2016;28
"28079055";"10";"11";8;2016;24
"28079055";"10";"11";9;2016;24
"28079055";"10";"11";10;2016;22
"28079055";"10";"11";11;2016;26
"28079055";"10";"11";12;2016;12
"28079055";"10";"11";13;2016;10
"28079055";"10";"11";14;2016;15
"28079055";"10";"11";15;2016;17
"28079055";"10";"11";16;2016;21
"28079055";"10";"11";17;2016;19
"28079055";"10";"11";18;2016;16
"28079055";"10";"11";19;2016;8
"28079055";"10";"11";20;2016;16
"28079055";"10";"11";21;2016;19
"28079055";"10";"11";22;2016;18
"28079055";"10";"11";23;2016;11
"28079055";"10";"11";24;2016;21
"28079055";"10";"11";25;2016;18
"28079055";"10";"11";26;2016;19
"28079055";"10";"11";27;2016;18
"28079055";"10";"11";28;2016;29
"28079055";"10";"11";29;2016;30
"28079055";"10";"11";30;2016;29
"28079055";"10";"12";1;2016;28
"28079055";"10";"12";2;2016;12
"28079055";"10";"12";3;2016;18
"28079055";"10";"12";4;2016;21
"28079055";"10";"12";5;2016;30
"28079055";"10";"12";6;2016;16
"28079055";"10";"12";7;2016;23
"28079055";"10";"12";8;2016;24
"28079055";"10";"12";9;2016;26
"28079055";"10";"12";10;2016;17
"28079055";"10";"12";11;2016;12
"28079055";"10";"12";12;2016;16
"28079055";"10";"12";13;2016;12
"28079055";"10";"12";14;2016;12
"28079055";"10";"12";15;2016;15
"28079055";"10";"12";16;2016;13
"28079055";"10";"12";17;2016;15
"28079055";"10";"12";18;2016;11
"28079055";"10";"12";19;2016;26
"28079055";"10";"12";20;2016;37
"28079055";"10";"12";21;2016;44
"28079055";"10";"12";22;2016;31
"28079055";"10";"12";23;2016;31
"28079055";"10";"12";24;2016;9
"28079055";"10";"12";25;2016;18
"28079055";"10";"12";26;2016;22
"28079055";"10";"12";27;2016;25
"28079055";"10";"12";28;2016;26
"28079055";"10";"12";29;2016;16
"28079055";"10";"12";30;2016;26
"28079055";"10";"12";31;2016;34
"28079055";"20";"01";1;2016;0,6
"28079055";"20";"01";2;2016;0,5
"28079055";"20";"01";3;2016;1
"28079055";"20";"01";4;2016;0,6
"28079055";"20";"01";5;2016;0,5
"28079055";"20";"01";6;2016;0,6
"28079055";"20";"01";7;2016;0,6
"28079055";"20";"01";8;2016;0,7
"28079055";"20";"01";9;2016;0,5
"28079055";"20";"01";10;2016;0,5
"28079055";"20";"01";11;2016;0,7
"28079055";"20";"01";12;2016;3
"28079055";"20";"01";13;2016;3
"28079055";"20";"01";14;2016;2,3
"28079055";"20";"01";15;2016;1,2
"28079055";"20";"01";16;2016;0,9
"28079055";"20";"01";17;2016;1,3
"28079055";"20";"01";18;2016;1,1
"28079055";"20";"01";19;2016;4
"28079055";"20";"01";20;2016;1,2
"28079055";"20";"01";21;2016;0,9
"28079055";"20";"01";22;2016;1
"28079055";"20";"01";23;2016;0,9
"28079055";"20";"01";24;2016;1
"28079055";"20";"01";25;2016;1
"28079055";"20";"01";26;2016;1,1
"28079055";"20";"01";27;2016;0,8
"28079055";"20";"01";28;2016;0,5
"28079055";"20";"01";29;2016;0,4
"28079055";"20";"01";30;2016;0,5
"28079055";"20";"01";31;2016;0,6
"28079055";"20";"02";1;2016;0,5
"28079055";"20";"02";2;2016;1
"28079055";"20";"02";3;2016;1,1
"28079055";"20";"02";4;2016;2,7
"28079055";"20";"02";5;2016;1,6
"28079055";"20";"02";6;2016;1,2
"28079055";"20";"02";7;2016;1,3
"28079055";"20";"02";8;2016;4,2
"28079055";"20";"02";9;2016;0
"28079055";"20";"02";10;2016;2,1
"28079055";"20";"02";11;2016;1,7
"28079055";"20";"02";12;2016;1,1
"28079055";"20";"02";13;2016;0,8
"28079055";"20";"02";14;2016;0,7
"28079055";"20";"02";15;2016;0,5
"28079055";"20";"02";16;2016;0,7
"28079055";"20";"02";17;2016;1
"28079055";"20";"02";18;2016;1,4
"28079055";"20";"02";19;2016;0,4
"28079055";"20";"02";20;2016;0,7
"28079055";"20";"02";21;2016;0,6
"28079055";"20";"02";22;2016;1
"28079055";"20";"02";23;2016;0,8
"28079055";"20";"02";24;2016;1,2
"28079055";"20";"02";25;2016;2,3
"28079055";"20";"02";26;2016;0
"28079055";"20";"03";1;2016;0,8
"28079055";"20";"03";2;2016;0,7
"28079055";"20";"03";3;2016;0,7
"28079055";"20";"03";4;2016;0,6
"28079055";"20";"03";5;2016;0,8
"28079055";"20";"03";6;2016;0,8
"28079055";"20";"03";7;2016;0,4
"28079055";"20";"03";8;2016;0,6
"28079055";"20";"03";9;2016;0,5
"28079055";"20";"03";10;2016;0,7
"28079055";"20";"03";11;2016;0,6
"28079055";"20";"03";12;2016;0,6
"28079055";"20";"03";13;2016;0,5
"28079055";"20";"03";14;2016;0,4
"28079055";"20";"03";15;2016;0,7
"28079055";"20";"03";16;2016;0,6
"28079055";"20";"03";17;2016;0,9
"28079055";"20";"03";18;2016;1
"28079055";"20";"03";19;2016;0,5
"28079055";"20";"03";20;2016;0,9
"28079055";"20";"03";21;2016;0,6
"28079055";"20";"03";22;2016;0,9
"28079055";"20";"03";23;2016;0,5
"28079055";"20";"03";24;2016;0,9
"28079055";"20";"03";25;2016;1
"28079055";"20";"03";26;2016;1
"28079055";"20";"03";27;2016;1
"28079055";"20";"03";28;2016;0
"28079055";"20";"03";29;2016;0
"28079055";"20";"04";1;2016;1,7
"28079055";"20";"04";2;2016;1,1
"28079055";"20";"04";3;2016;1,5
"28079055";"20";"04";4;2016;2
"28079055";"20";"04";5;2016;2,9
"28079055";"20";"04";6;2016;2,9
"28079055";"20";"04";7;2016;3,6
"28079055";"20";"04";8;2016;5,3
"28079055";"20";"04";9;2016;3,1
"28079055";"20";"04";10;2016;2,5
"28079055";"20";"04";11;2016;0,7
"28079055";"20";"04";12;2016;1,4
"28079055";"20";"04";13;2016;2,5
"28079055";"20";"04";14;2016;2,7
"28079055";"20";"04";15;2016;0,9
"28079055";"20";"04";16;2016;0,6
"28079055";"20";"04";17;2016;0,7
